station,init_utc,fhour,valid_utc,var,val
ZSQD,2024-04-21T00:00:00+00:00,14,2024-04-21T14:00:00+00:00,dswrf,0.0
ZUCK,2024-04-21T00:00:00+00:00,14,2024-04-21T14:00:00+00:00,dswrf,0.0
ZUUU,2024-04-21T00:00:00+00:00,14,2024-04-21T14:00:00+00:00,dswrf,0.0
ZSQD_NEW,2024-04-21T00:00:00+00:00,14,2024-04-21T14:00:00+00:00,dswrf,0.0
ZBAA,2024-04-21T00:00:00+00:00,14,2024-04-21T14:00:00+00:00,hpbl,439.464
ZGGG,2024-04-21T00:00:00+00:00,14,2024-04-21T14:00:00+00:00,hpbl,198.824
ZGSZ,2024-04-21T00:00:00+00:00,14,2024-04-21T14:00:00+00:00,hpbl,297.384
ZHCC,2024-04-21T00:00:00+00:00,14,2024-04-21T14:00:00+00:00,hpbl,112.744
ZHHH,2024-04-21T00:00:00+00:00,14,2024-04-21T14:00:00+00:00,hpbl,35.464
ZSJN,2024-04-21T00:00:00+00:00,14,2024-04-21T14:00:00+00:00,hpbl,23.144
ZSPD,2024-04-21T00:00:00+00:00,14,2024-04-21T14:00:00+00:00,hpbl,98.184
ZSQD,2024-04-21T00:00:00+00:00,14,2024-04-21T14:00:00+00:00,hpbl,197.384
ZUCK,2024-04-21T00:00:00+00:00,14,2024-04-21T14:00:00+00:00,hpbl,16.104
ZUUU,2024-04-21T00:00:00+00:00,14,2024-04-21T14:00:00+00:00,hpbl,20.744
ZSQD_NEW,2024-04-21T00:00:00+00:00,14,2024-04-21T14:00:00+00:00,hpbl,146.024
ZBAA,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,prmsl,101026.225
ZGGG,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,prmsl,101042.825
ZGSZ,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,prmsl,101018.025
ZHCC,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,prmsl,101036.225
ZHHH,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,prmsl,101070.625
ZSJN,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,prmsl,101002.225
ZSPD,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,prmsl,101243.625
ZSQD,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,prmsl,101296.225
ZUCK,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,prmsl,101164.625
ZUUU,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,prmsl,100989.625
ZSQD_NEW,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,prmsl,101287.825
ZBAA,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,sp,100591.309
ZGGG,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,sp,100116.109
ZGSZ,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,sp,100815.309
ZHCC,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,sp,99295.309
ZHHH,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,sp,100754.509
ZSJN,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,sp,100130.509
ZSPD,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,sp,101218.509
ZSQD,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,sp,99684.109
ZUCK,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,sp,96896.909
ZUUU,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,sp,95311.309
ZSQD_NEW,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,sp,100964.109
ZBAA,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,t2m,289.81
ZGGG,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,t2m,294.21
ZGSZ,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,t2m,295.91
ZHCC,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,t2m,290.81
ZHHH,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,t2m,292.91
ZSJN,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,t2m,292.21
ZSPD,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,t2m,287.51
ZSQD,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,t2m,288.21
ZUCK,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,t2m,290.21
ZUUU,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,t2m,292.41
ZSQD_NEW,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,t2m,285.81
ZBAA,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,r2,51.4
ZGGG,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,r2,96.4
ZGSZ,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,r2,88.9
ZHCC,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,r2,67.1
ZHHH,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,r2,82.5
ZSJN,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,r2,42.0
ZSPD,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,r2,84.2
ZSQD,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,r2,60.5
ZUCK,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,r2,90.1
ZUUU,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,r2,75.4
ZSQD_NEW,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,r2,73.1
ZBAA,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,u10,-2.686
ZGGG,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,u10,-1.226
ZGSZ,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,u10,-1.956
ZHCC,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,u10,0.844
ZHHH,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,u10,0.714
ZSJN,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,u10,-0.286
ZSPD,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,u10,-1.066
ZSQD,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,u10,0.624
ZUCK,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,u10,-1.176
ZUUU,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,u10,-1.316
ZSQD_NEW,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,u10,-1.156
ZBAA,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,v10,1.379
ZGGG,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,v10,-0.761
ZGSZ,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,v10,0.669
ZHCC,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,v10,3.539
ZHHH,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,v10,1.349
ZSJN,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,v10,1.559
ZSPD,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,v10,-1.141
ZSQD,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,v10,0.659
ZUCK,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,v10,-0.751
ZUUU,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,v10,0.039
ZSQD_NEW,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,v10,2.259
ZBAA,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,tcc,0.0
ZGGG,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,tcc,100.0
ZGSZ,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,tcc,100.0
ZHCC,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,tcc,0.0
ZHHH,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,tcc,99.7
ZSJN,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,tcc,100.0
ZSPD,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,tcc,100.0
ZSQD,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,tcc,5.4
ZUCK,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,tcc,100.0
ZUUU,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,tcc,100.0
ZSQD_NEW,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,tcc,5.0
ZBAA,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,dswrf,0.0
ZGGG,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,dswrf,0.0
ZGSZ,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,dswrf,0.0
ZHCC,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,dswrf,0.0
ZHHH,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,dswrf,0.0
ZSJN,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,dswrf,0.0
ZSPD,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,dswrf,0.0
ZSQD,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,dswrf,0.0
ZUCK,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,dswrf,0.0
ZUUU,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,dswrf,0.0
ZSQD_NEW,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,dswrf,0.0
ZBAA,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,hpbl,331.786
ZGGG,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,hpbl,177.386
ZGSZ,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,hpbl,265.706
ZHCC,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,hpbl,146.826
ZHHH,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,hpbl,22.186
ZSJN,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,hpbl,20.266
ZSPD,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,hpbl,120.586
ZSQD,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,hpbl,227.466
ZUCK,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,hpbl,30.986
ZUUU,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,hpbl,45.066
ZSQD_NEW,2024-04-21T00:00:00+00:00,15,2024-04-21T15:00:00+00:00,hpbl,113.066
ZBAA,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,prmsl,101025.544
ZGGG,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,prmsl,101021.544
ZGSZ,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,prmsl,100970.744
ZHCC,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,prmsl,100986.544
ZHHH,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,prmsl,101022.344
ZSJN,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,prmsl,100968.344
ZSPD,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,prmsl,101172.744
ZSQD,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,prmsl,101277.144
ZUCK,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,prmsl,101101.544
ZUUU,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,prmsl,101015.944
ZSQD_NEW,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,prmsl,101266.344
ZBAA,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,sp,100589.866
ZGGG,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,sp,100097.066
ZGSZ,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,sp,100769.066
ZHCC,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,sp,99245.866
ZHHH,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,sp,100706.666
ZSJN,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,sp,100095.466
ZSPD,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,sp,101148.266
ZSQD,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,sp,99661.866
ZUCK,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,sp,96837.866
ZUUU,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,sp,95335.466
ZSQD_NEW,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,sp,100941.866
ZBAA,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,t2m,288.627
ZGGG,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,t2m,294.327
ZGSZ,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,t2m,296.127
ZHCC,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,t2m,290.227
ZHHH,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,t2m,292.627
ZSJN,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,t2m,292.027
ZSPD,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,t2m,287.427
ZSQD,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,t2m,287.527
ZUCK,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,t2m,290.127
ZUUU,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,t2m,292.027
ZSQD_NEW,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,t2m,285.427
ZBAA,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,r2,54.1
ZGGG,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,r2,95.9
ZGSZ,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,r2,89.0
ZHCC,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,r2,70.3
ZHHH,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,r2,84.1
ZSJN,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,r2,39.8
ZSPD,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,r2,84.3
ZSQD,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,r2,63.0
ZUCK,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,r2,90.1
ZUUU,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,r2,76.5
ZSQD_NEW,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,r2,74.6
ZBAA,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,u10,-3.017
ZGGG,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,u10,-1.647
ZGSZ,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,u10,-1.807
ZHCC,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,u10,0.713
ZHHH,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,u10,-0.617
ZSJN,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,u10,-0.057
ZSPD,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,u10,-0.917
ZSQD,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,u10,0.603
ZUCK,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,u10,-1.297
ZUUU,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,u10,-0.577
ZSQD_NEW,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,u10,-0.807
ZBAA,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,v10,1.011
ZGGG,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,v10,-0.109
ZGSZ,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,v10,-0.079
ZHCC,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,v10,3.331
ZHHH,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,v10,0.831
ZSJN,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,v10,1.531
ZSPD,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,v10,-0.619
ZSQD,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,v10,0.241
ZUCK,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,v10,0.201
ZUUU,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,v10,0.601
ZSQD_NEW,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,v10,1.991
ZBAA,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,tcc,0.0
ZGGG,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,tcc,100.0
ZGSZ,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,tcc,100.0
ZHCC,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,tcc,3.6
ZHHH,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,tcc,100.0
ZSJN,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,tcc,8.3
ZSPD,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,tcc,100.0
ZSQD,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,tcc,5.0
ZUCK,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,tcc,100.0
ZUUU,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,tcc,100.0
ZSQD_NEW,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,tcc,5.0
ZBAA,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,dswrf,0.0
ZGGG,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,dswrf,0.0
ZGSZ,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,dswrf,0.0
ZHCC,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,dswrf,0.0
ZHHH,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,dswrf,0.0
ZSJN,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,dswrf,0.0
ZSPD,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,dswrf,0.0
ZSQD,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,dswrf,0.0
ZUCK,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,dswrf,0.0
ZUUU,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,dswrf,0.0
ZSQD_NEW,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,dswrf,0.0
ZBAA,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,hpbl,302.823
ZGGG,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,hpbl,189.223
ZGSZ,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,hpbl,226.823
ZHCC,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,hpbl,140.423
ZHHH,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,hpbl,15.783
ZSJN,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,hpbl,21.703
ZSPD,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,hpbl,93.063
ZSQD,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,hpbl,191.623
ZUCK,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,hpbl,31.463
ZUUU,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,hpbl,13.703
ZSQD_NEW,2024-04-21T00:00:00+00:00,16,2024-04-21T16:00:00+00:00,hpbl,54.503
ZBAA,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,prmsl,100971.069
ZGGG,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,prmsl,100892.469
ZGSZ,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,prmsl,100865.469
ZHCC,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,prmsl,100972.269
ZHHH,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,prmsl,101002.669
ZSJN,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,prmsl,100920.069
ZSPD,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,prmsl,101158.469
ZSQD,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,prmsl,101218.669
ZUCK,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,prmsl,101021.069
ZUUU,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,prmsl,100948.269
ZSQD_NEW,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,prmsl,101205.469
ZBAA,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,sp,100533.078
ZGGG,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,sp,99968.278
ZGSZ,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,sp,100664.278
ZHCC,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,sp,99230.678
ZHHH,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,sp,100685.078
ZSJN,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,sp,100048.278
ZSPD,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,sp,101134.678
ZSQD,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,sp,99605.078
ZUCK,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,sp,96760.278
ZUUU,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,sp,95275.478
ZSQD_NEW,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,sp,100881.878
ZBAA,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,t2m,288.04
ZGGG,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,t2m,294.34
ZGSZ,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,t2m,296.04
ZHCC,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,t2m,289.94
ZHHH,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,t2m,292.34
ZSJN,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,t2m,291.44
ZSPD,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,t2m,287.44
ZSQD,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,t2m,287.34
ZUCK,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,t2m,289.94
ZUUU,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,t2m,292.54
ZSQD_NEW,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,t2m,285.24
ZBAA,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,r2,55.8
ZGGG,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,r2,95.7
ZGSZ,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,r2,90.1
ZHCC,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,r2,71.6
ZHHH,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,r2,85.8
ZSJN,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,r2,40.6
ZSPD,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,r2,84.3
ZSQD,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,r2,64.0
ZUCK,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,r2,90.4
ZUUU,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,r2,73.5
ZSQD_NEW,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,r2,75.6
ZBAA,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,u10,-3.079
ZGGG,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,u10,-1.849
ZGSZ,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,u10,-2.009
ZHCC,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,u10,1.381
ZHHH,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,u10,-0.939
ZSJN,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,u10,-0.059
ZSPD,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,u10,-0.399
ZSQD,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,u10,0.141
ZUCK,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,u10,-0.749
ZUUU,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,u10,-0.039
ZSQD_NEW,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,u10,-1.029
ZBAA,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,v10,0.693
ZGGG,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,v10,-0.577
ZGSZ,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,v10,-0.067
ZHCC,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,v10,2.853
ZHHH,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,v10,1.453
ZSJN,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,v10,1.663
ZSPD,2024-04-21T00:00:00+00:00,17,2024-04-21T17:00:00+00:00,v10,-0.427
